   14   24   30    1   14     /SILICON            /GCR PROJECT      
--------------------------------------------------------------------------------
   8.00000   8.34783   8.69565   9.04348   9.39130   9.73913  10.08696  10.43478
  10.78261  11.13043  11.47826  11.82609  12.17391  12.52174  12.86957  13.21739
  13.56522  13.91304  14.26087  14.60870  14.95652  15.30435  15.65217  16.00000
  -0.69897  -0.53086  -0.36276  -0.19465  -0.02655   0.14156   0.30966   0.47777
   0.64587   0.81398   0.98209   1.15019   1.31830   1.48640   1.65451   1.82261
   1.99072   2.15882   2.32693   2.49504   2.66314   2.83125   2.99935   3.16746
   3.33556   3.50367   3.67177   3.83988   4.00799   4.17609
---------------------/ IGRD= 1  / IPRT= 1  /--------/ Z1= 1   / DATE= 18/03/13
  -9.03526  -9.03526  -9.03524  -9.03522  -9.03517  -9.03509  -9.03497  -9.03480
  -9.03461  -9.03445  -9.03435  -9.03429  -9.03426  -9.03425  -9.03422  -9.03419
  -9.03418  -9.03421  -9.03408  -9.03376  -9.03368  -9.03357  -9.03292  -9.03143
  -9.04364  -9.04364  -9.04363  -9.04361  -9.04358  -9.04353  -9.04344  -9.04332
  -9.04317  -9.04305  -9.04297  -9.04292  -9.04289  -9.04288  -9.04287  -9.04286
  -9.04287  -9.04284  -9.04283  -9.04279  -9.04254  -9.04209  -9.04144  -9.04030
  -9.05665  -9.05665  -9.05665  -9.05663  -9.05661  -9.05658  -9.05652  -9.05644
  -9.05633  -9.05625  -9.05618  -9.05614  -9.05612  -9.05610  -9.05610  -9.05610
  -9.05610  -9.05608  -9.05606  -9.05606  -9.05610  -9.05586  -9.05512  -9.05388
  -9.07290  -9.07290  -9.07290  -9.07289  -9.07288  -9.07286  -9.07283  -9.07278
  -9.07271  -9.07265  -9.07260  -9.07257  -9.07255  -9.07254  -9.07254  -9.07254
  -9.07254  -9.07253  -9.07250  -9.07250  -9.07255  -9.07244  -9.07201  -9.07110
  -9.09201  -9.09201  -9.09201  -9.09201  -9.09200  -9.09199  -9.09197  -9.09195
  -9.09191  -9.09186  -9.09182  -9.09180  -9.09178  -9.09177  -9.09177  -9.09177
  -9.09175  -9.09172  -9.09177  -9.09179  -9.09139  -9.09120  -9.09121  -9.09027
---------------------/ IGRD= 1  / IPRT= 1  /--------/ Z1=10   / DATE= 18/03/13
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897
 -66.66810 -66.66814 -66.66817 -66.66806 -66.66780 -66.66770 -66.66814 -66.66912
 -66.66991 -66.66958 -66.66697 -66.66030 -66.64620 -66.61603 -66.55651 -66.45690
 -66.32416 -66.17844 -66.03725 -65.92317 -65.83497 -65.74155 -65.61703 -65.39430
 -49.29429 -49.29429 -49.29429 -49.29429 -49.29429 -49.29429 -49.29429 -49.29428
 -49.29427 -49.29430 -49.29430 -49.29416 -49.29375 -49.29309 -49.29235 -49.29172
 -49.29100 -49.28984 -49.28784 -49.28409 -49.27545 -49.25397 -49.19869 -49.04332
 -36.65819 -36.65820 -36.65820 -36.65818 -36.65814 -36.65813 -36.65823 -36.65840
 -36.65841 -36.65798 -36.65707 -36.65594 -36.65488 -36.65384 -36.65250 -36.65047
 -36.64717 -36.64267 -36.63810 -36.63110 -36.61965 -36.60350 -36.57471 -36.51670
 -28.07926 -28.07926 -28.07925 -28.07926 -28.07927 -28.07927 -28.07925 -28.07917
 -28.07906 -28.07889 -28.07857 -28.07784 -28.07646 -28.07431 -28.07140 -28.06786
 -28.06375 -28.05882 -28.05220 -28.04298 -28.02967 -28.01012 -27.98151 -27.93614
 -22.24387 -22.24386 -22.24386 -22.24388 -22.24394 -22.24396 -22.24382 -22.24351
 -22.24312 -22.24277 -22.24234 -22.24131 -22.23920 -22.23596 -22.23200 -22.22775
 -22.22238 -22.21514 -22.20652 -22.19514 -22.17949 -22.15895 -22.13081 -22.09050
 -18.21454 -18.21455 -18.21455 -18.21454 -18.21452 -18.21451 -18.21456 -18.21464
 -18.21461 -18.21430 -18.21357 -18.21229 -18.21034 -18.20756 -18.20386 -18.19921
 -18.19365 -18.18742 -18.18031 -18.16986 -18.15534 -18.13792 -18.11400 -18.08018
 -15.38812 -15.38812 -15.38813 -15.38812 -15.38809 -15.38809 -15.38814 -15.38822
 -15.38820 -15.38794 -15.38732 -15.38625 -15.38466 -15.38246 -15.37959 -15.37608
 -15.37202 -15.36745 -15.36165 -15.35439 -15.34477 -15.33071 -15.31215 -15.28804
 -13.42174 -13.42174 -13.42174 -13.42174 -13.42175 -13.42175 -13.42174 -13.42173
 -13.42166 -13.42150 -13.42115 -13.42044 -13.41920 -13.41747 -13.41554 -13.41363
 -13.41089 -13.40697 -13.40310 -13.39852 -13.39179 -13.38186 -13.36895 -13.35244
 -12.08270 -12.08270 -12.08270 -12.08270 -12.08270 -12.08270 -12.08270 -12.08270
 -12.08271 -12.08275 -12.08273 -12.08247 -12.08177 -12.08062 -12.07918 -12.07762
 -12.07561 -12.07297 -12.07009 -12.06605 -12.06053 -12.05434 -12.04545 -12.03254
 -11.16797 -11.16797 -11.16797 -11.16797 -11.16797 -11.16797 -11.16796 -11.16795
 -11.16794 -11.16798 -11.16796 -11.16766 -11.16684 -11.16564 -11.16455 -11.16399
 -11.16279 -11.16016 -11.15782 -11.15543 -11.15181 -11.14661 -11.13939 -11.12953
 -10.53213 -10.53213 -10.53214 -10.53213 -10.53210 -10.53209 -10.53215 -10.53226
 -10.53226 -10.53199 -10.53140 -10.53067 -10.52997 -10.52939 -10.52896 -10.52867
 -10.52768 -10.52566 -10.52415 -10.52239 -10.51932 -10.51526 -10.50969 -10.50199
 -10.09088 -10.09088 -10.09088 -10.09088 -10.09087 -10.09086 -10.09089 -10.09094
 -10.09094 -10.09082 -10.09061 -10.09047 -10.09057 -10.09068 -10.09023 -10.08874
 -10.08734 -10.08687 -10.08558 -10.08348 -10.08118 -10.07819 -10.07405 -10.06825
  -9.78945  -9.78945  -9.78945  -9.78945  -9.78946  -9.78946  -9.78945  -9.78943
  -9.78943  -9.78947  -9.78950  -9.78938  -9.78895  -9.78832  -9.78783  -9.78775
  -9.78735  -9.78615  -9.78512  -9.78357  -9.78131  -9.77871  -9.77537  -9.77089
  -9.58448  -9.58448  -9.58448  -9.58448  -9.58449  -9.58450  -9.58447  -9.58443
  -9.58443  -9.58454  -9.58470  -9.58467  -9.58421  -9.58346  -9.58288  -9.58289
  -9.58271  -9.58166  -9.58071  -9.57945  -9.57758  -9.57558  -9.57248  -9.56822
  -9.44551  -9.44551  -9.44551  -9.44551  -9.44552  -9.44552  -9.44550  -9.44547
  -9.44547  -9.44555  -9.44566  -9.44563  -9.44529  -9.44473  -9.44431  -9.44434
  -9.44431  -9.44358  -9.44248  -9.44183  -9.44133  -9.43924  -9.43625  -9.43257
  -9.35510  -9.35510  -9.35510  -9.35510  -9.35510  -9.35510  -9.35510  -9.35509
  -9.35509  -9.35511  -9.35513  -9.35513  -9.35505  -9.35489  -9.35467  -9.35439
  -9.35407  -9.35352  -9.35230  -9.35147  -9.35105  -9.34928  -9.34702  -9.34431
  -9.29921  -9.29921  -9.29921  -9.29921  -9.29921  -9.29921  -9.29921  -9.29921
  -9.29921  -9.29922  -9.29923  -9.29922  -9.29919  -9.29910  -9.29894  -9.29868
  -9.29825  -9.29768  -9.29718  -9.29666  -9.29587  -9.29459  -9.29270  -9.28992
  -9.27059  -9.27059  -9.27059  -9.27059  -9.27059  -9.27059  -9.27059  -9.27059
  -9.27059  -9.27060  -9.27061  -9.27061  -9.27056  -9.27045  -9.27026  -9.26999
  -9.26974  -9.26954  -9.26911  -9.26849  -9.26765  -9.26633  -9.26482  -9.26276
  -9.26219  -9.26219  -9.26219  -9.26219  -9.26219  -9.26219  -9.26219  -9.26219
  -9.26219  -9.26218  -9.26217  -9.26218  -9.26221  -9.26222  -9.26206  -9.26165
  -9.26146  -9.26164  -9.26105  -9.26040  -9.26008  -9.25899  -9.25706  -9.25451
  -9.26944  -9.26944  -9.26944  -9.26944  -9.26944  -9.26944  -9.26944  -9.26943
  -9.26943  -9.26945  -9.26949  -9.26948  -9.26937  -9.26914  -9.26887  -9.26862
  -9.26864  -9.26870  -9.26774  -9.26658  -9.26614  -9.26595  -9.26456  -9.26194
  -9.28718  -9.28718  -9.28718  -9.28718  -9.28717  -9.28717  -9.28718  -9.28719
  -9.28719  -9.28716  -9.28711  -9.28712  -9.28727  -9.28746  -9.28742  -9.28694
  -9.28667  -9.28684  -9.28604  -9.28511  -9.28475  -9.28399  -9.28296  -9.28152
  -9.31584  -9.31584  -9.31584  -9.31584  -9.31584  -9.31584  -9.31584  -9.31584
  -9.31584  -9.31585  -9.31586  -9.31586  -9.31581  -9.31575  -9.31576  -9.31592
  -9.31590  -9.31552  -9.31536  -9.31492  -9.31386  -9.31272  -9.31176  -9.31053
  -9.35265  -9.35265  -9.35265  -9.35265  -9.35265  -9.35265  -9.35265  -9.35265
  -9.35265  -9.35265  -9.35265  -9.35265  -9.35264  -9.35263  -9.35264  -9.35268
  -9.35258  -9.35222  -9.35191  -9.35146  -9.35080  -9.35027  -9.34934  -9.34794
---------------------/ IGRD= 1  / IPRT= 1  /--------/ Z1=11   / DATE= 18/03/13
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -56.69738 -56.69738 -56.69733 -56.69729 -56.69741 -56.69767 -56.69780 -56.69745
 -56.69606 -56.69275 -56.68615 -56.67385 -56.65146 -56.61150 -56.54257 -56.43288
 -56.27901 -56.09903 -55.92483 -55.78312 -55.68624 -55.61913 -55.55314 -55.47433
 -41.68926 -41.68926 -41.68929 -41.68930 -41.68919 -41.68892 -41.68855 -41.68808
 -41.68719 -41.68507 -41.68060 -41.67181 -41.65529 -41.62527 -41.57297 -41.48772
 -41.36273 -41.20851 -41.05465 -40.93070 -40.84298 -40.78218 -40.73318 -40.67733
 -31.50065 -31.50065 -31.50065 -31.50064 -31.50062 -31.50057 -31.50042 -31.50010
 -31.49932 -31.49749 -31.49380 -31.48676 -31.47373 -31.45012 -31.40865 -31.34009
 -31.23824 -31.11144 -30.98553 -30.88575 -30.81634 -30.76816 -30.72851 -30.68521
 -24.58835 -24.58835 -24.58832 -24.58831 -24.58836 -24.58844 -24.58842 -24.58810
 -24.58731 -24.58577 -24.58307 -24.57808 -24.56862 -24.55111 -24.52008 -24.46836
 -24.39074 -24.29368 -24.19750 -24.12091 -24.06770 -24.02939 -23.99461 -23.95701
 -19.88303 -19.88303 -19.88305 -19.88306 -19.88299 -19.88287 -19.88285 -19.88308
 -19.88333 -19.88288 -19.88089 -19.87665 -19.86925 -19.85674 -19.83508 -19.79834
 -19.74175 -19.66999 -19.59792 -19.53927 -19.49674 -19.46410 -19.43352 -19.40068
 -16.64338 -16.64338 -16.64337 -16.64336 -16.64339 -16.64345 -16.64343 -16.64321
 -16.64276 -16.64205 -16.64102 -16.63909 -16.63505 -16.62706 -16.61249 -16.58759
 -16.54865 -16.49727 -16.44331 -16.39780 -16.36340 -16.33635 -16.31145 -16.28466
 -14.37661 -14.37661 -14.37657 -14.37655 -14.37666 -14.37685 -14.37683 -14.37627
 -14.37519 -14.37401 -14.37311 -14.37211 -14.36988 -14.36493 -14.35581 -14.34046
 -14.31587 -14.28010 -14.23963 -14.20461 -14.17769 -14.15628 -14.13680 -14.11689
 -12.81724 -12.81724 -12.81723 -12.81723 -12.81724 -12.81725 -12.81724 -12.81719
 -12.81707 -12.81686 -12.81653 -12.81583 -12.81426 -12.81110 -12.80540 -12.79566
 -12.77964 -12.75564 -12.72668 -12.69938 -12.67786 -12.66134 -12.64640 -12.63113
 -11.76566 -11.76566 -11.76563 -11.76562 -11.76569 -11.76583 -11.76581 -11.76543
 -11.76474 -11.76411 -11.76391 -11.76391 -11.76335 -11.76134 -11.75737 -11.75093
 -11.74079 -11.72480 -11.70382 -11.68310 -11.66638 -11.65309 -11.64083 -11.62874
 -11.03949 -11.03949 -11.03948 -11.03948 -11.03950 -11.03955 -11.03954 -11.03942
 -11.03920 -11.03904 -11.03908 -11.03915 -11.03882 -11.03756 -11.03506 -11.03093
 -11.02412 -11.01190 -10.99579 -10.98184 -10.96945 -10.95831 -10.94888 -10.93876
 -10.53496 -10.53496 -10.53495 -10.53495 -10.53496 -10.53497 -10.53496 -10.53494
 -10.53490 -10.53489 -10.53493 -10.53493 -10.53470 -10.53396 -10.53232 -10.52920
 -10.52391 -10.51642 -10.50658 -10.49537 -10.48506 -10.47680 -10.47003 -10.46252
 -10.18745 -10.18745 -10.18745 -10.18745 -10.18744 -10.18743 -10.18743 -10.18746
 -10.18750 -10.18747 -10.18732 -10.18703 -10.18666 -10.18623 -10.18544 -10.18372
 -10.18040 -10.17522 -10.16835 -10.16068 -10.15344 -10.14716 -10.14153 -10.13548
  -9.94938  -9.94938  -9.94938  -9.94937  -9.94938  -9.94940  -9.94940  -9.94935
  -9.94929  -9.94931  -9.94951  -9.94969  -9.94936  -9.94810  -9.94624  -9.94456
  -9.94332  -9.93986  -9.93420  -9.93004  -9.92598  -9.92109  -9.91597  -9.91170
  -9.78233  -9.78233  -9.78232  -9.78232  -9.78233  -9.78233  -9.78233  -9.78232
  -9.78230  -9.78230  -9.78235  -9.78239  -9.78232  -9.78202  -9.78156  -9.78110
  -9.78049  -9.77828  -9.77441  -9.77055  -9.76733  -9.76416  -9.75993  -9.75573
  -9.66945  -9.66945  -9.66944  -9.66944  -9.66945  -9.66946  -9.66946  -9.66943
  -9.66938  -9.66939  -9.66953  -9.66967  -9.66954  -9.66889  -9.66795  -9.66721
  -9.66687  -9.66554  -9.66279  -9.65985  -9.65753  -9.65536  -9.65219  -9.64862
  -9.59561  -9.59561  -9.59561  -9.59561  -9.59561  -9.59560  -9.59560  -9.59562
  -9.59564  -9.59563  -9.59556  -9.59549  -9.59552  -9.59574  -9.59582  -9.59522
  -9.59360  -9.59240  -9.59166  -9.58969  -9.58777  -9.58609  -9.58358  -9.58078
  -9.55125  -9.55125  -9.55125  -9.55125  -9.55125  -9.55125  -9.55125  -9.55124
  -9.55124  -9.55124  -9.55125  -9.55127  -9.55125  -9.55116  -9.55105  -9.55100
  -9.55099  -9.55022  -9.54850  -9.54672  -9.54531  -9.54387  -9.54171  -9.53899
  -9.53109  -9.53109  -9.53109  -9.53109  -9.53108  -9.53108  -9.53108  -9.53109
  -9.53112  -9.53111  -9.53104  -9.53096  -9.53100  -9.53127  -9.53148  -9.53109
  -9.52980  -9.52896  -9.52873  -9.52745  -9.52593  -9.52482  -9.52373  -9.52160
  -9.52596  -9.52595  -9.52595  -9.52595  -9.52596  -9.52596  -9.52596  -9.52595
  -9.52592  -9.52593  -9.52600  -9.52608  -9.52602  -9.52569  -9.52513  -9.52453
  -9.52405  -9.52389  -9.52367  -9.52250  -9.52112  -9.52013  -9.51916  -9.51690
  -9.52667  -9.52667  -9.52667  -9.52667  -9.52667  -9.52667  -9.52667  -9.52667
  -9.52666  -9.52667  -9.52667  -9.52668  -9.52667  -9.52663  -9.52655  -9.52643
  -9.52630  -9.52637  -9.52622  -9.52503  -9.52370  -9.52269  -9.52160  -9.52014
  -9.53403  -9.53403  -9.53403  -9.53402  -9.53403  -9.53403  -9.53403  -9.53402
  -9.53402  -9.53402  -9.53404  -9.53405  -9.53404  -9.53396  -9.53389  -9.53396
  -9.53416  -9.53359  -9.53244  -9.53223  -9.53169  -9.53046  -9.52940  -9.52783
  -9.54408  -9.54408  -9.54408  -9.54408  -9.54408  -9.54407  -9.54407  -9.54409
  -9.54411  -9.54410  -9.54404  -9.54396  -9.54401  -9.54428  -9.54451  -9.54421
  -9.54309  -9.54222  -9.54219  -9.54225  -9.54165  -9.54043  -9.53927  -9.53847
---------------------/ IGRD= 1  / IPRT= 1  /--------/ Z1=12   / DATE= 18/03/13
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.54994 -73.29443 -73.03068
 -72.74232 -72.43169 -72.12117 -71.83029 -71.56501 -71.32462 -71.10725 -70.90719
 -70.71750 -70.53382 -70.36028 -70.18826 -70.00387 -69.80433 -69.58648 -69.34416
 -61.58023 -61.58023 -61.57454 -61.50431 -61.31195 -61.02261 -60.73118 -60.44734
 -60.14614 -59.82679 -59.51014 -59.21476 -58.94621 -58.70381 -58.48603 -58.28824
 -58.10478 -57.93132 -57.76776 -57.60675 -57.43835 -57.25955 -57.06693 -56.85517
 -45.17015 -45.17015 -45.17014 -45.17006 -45.17002 -45.17012 -45.17012 -45.16935
 -45.16697 -45.16147 -45.15076 -45.13240 -45.10312 -45.05981 -45.00106 -44.92830
 -44.84387 -44.75004 -44.64875 -44.53867 -44.41702 -44.28268 -44.13329 -43.96498
 -33.97348 -33.97348 -33.97348 -33.97349 -33.97344 -33.97325 -33.97279 -33.97186
 -33.97004 -33.96609 -33.95802 -33.94342 -33.91911 -33.88212 -33.83119 -33.76778
 -33.69443 -33.61346 -33.52602 -33.43149 -33.32858 -33.21684 -33.09303 -32.95377
 -26.37590 -26.37590 -26.37589 -26.37583 -26.37581 -26.37593 -26.37605 -26.37576
 -26.37454 -26.37167 -26.36616 -26.35662 -26.34055 -26.31519 -26.27883 -26.23176
 -26.17536 -26.11143 -26.04193 -25.96631 -25.88291 -25.79124 -25.68948 -25.57475
 -21.21715 -21.21715 -21.21715 -21.21713 -21.21712 -21.21710 -21.21704 -21.21682
 -21.21625 -21.21466 -21.21104 -21.20402 -21.19163 -21.17173 -21.14279 -21.10478
 -21.05866 -21.00591 -20.94765 -20.88338 -20.81224 -20.73417 -20.64732 -20.54848
 -17.68386 -17.68386 -17.68386 -17.68385 -17.68384 -17.68382 -17.68378 -17.68367
 -17.68338 -17.68249 -17.68029 -17.67582 -17.66750 -17.65348 -17.63234 -17.60377
 -17.56826 -17.52670 -17.47977 -17.42761 -17.36946 -17.30430 -17.23089 -17.14626
 -15.22203 -15.22203 -15.22203 -15.22200 -15.22200 -15.22207 -15.22214 -15.22201
 -15.22145 -15.22035 -15.21860 -15.21589 -15.21102 -15.20240 -15.18861 -15.16928
 -15.14474 -15.11557 -15.08159 -15.04222 -14.99705 -14.94645 -14.88807 -14.81825
 -13.50495 -13.50495 -13.50494 -13.50491 -13.50491 -13.50499 -13.50508 -13.50498
 -13.50450 -13.50361 -13.50238 -13.50073 -13.49798 -13.49312 -13.48513 -13.47321
 -13.45693 -13.43660 -13.41363 -13.38649 -13.35356 -13.31671 -13.27264 -13.21720
 -12.34482 -12.34482 -12.34482 -12.34483 -12.34483 -12.34478 -12.34471 -12.34473
 -12.34489 -12.34503 -12.34478 -12.34374 -12.34163 -12.33821 -12.33304 -12.32522
 -12.31388 -12.29891 -12.28149 -12.26148 -12.23758 -12.20824 -12.17262 -12.12855
 -11.55416 -11.55416 -11.55416 -11.55416 -11.55416 -11.55415 -11.55414 -11.55413
 -11.55413 -11.55407 -11.55382 -11.55322 -11.55197 -11.54967 -11.54589 -11.54024
 -11.53247 -11.52234 -11.50912 -11.49317 -11.47456 -11.45111 -11.42203 -11.38570
 -11.00213 -11.00213 -11.00213 -11.00214 -11.00214 -11.00210 -11.00205 -11.00207
 -11.00221 -11.00232 -11.00215 -11.00142 -11.00013 -10.99836 -10.99603 -10.99247
 -10.98684 -10.97874 -10.96874 -10.95654 -10.94150 -10.92383 -10.90159 -10.87174
 -10.61675 -10.61675 -10.61675 -10.61674 -10.61674 -10.61677 -10.61681 -10.61678
 -10.61663 -10.61634 -10.61589 -10.61529 -10.61452 -10.61358 -10.61230 -10.61003
 -10.60600 -10.59984 -10.59188 -10.58219 -10.57066 -10.55684 -10.53905 -10.51452
 -10.34853 -10.34853 -10.34853 -10.34851 -10.34850 -10.34856 -10.34862 -10.34857
 -10.34828 -10.34785 -10.34753 -10.34752 -10.34755 -10.34713 -10.34578 -10.34336
 -10.33988 -10.33538 -10.32964 -10.32246 -10.31374 -10.30293 -10.28833 -10.26743
 -10.15856 -10.15856 -10.15856 -10.15857 -10.15857 -10.15856 -10.15855 -10.15856
 -10.15859 -10.15863 -10.15861 -10.15847 -10.15813 -10.15751 -10.15648 -10.15488
 -10.15253 -10.14922 -10.14486 -10.13914 -10.13180 -10.12281 -10.11083 -10.09362
 -10.01974 -10.01974 -10.01974 -10.01974 -10.01974 -10.01973 -10.01972 -10.01973
 -10.01974 -10.01975 -10.01971 -10.01957 -10.01936 -10.01915 -10.01891 -10.01813
 -10.01618 -10.01288 -10.00971 -10.00596 -10.00014  -9.99281  -9.98233  -9.96699
  -9.92001  -9.92001  -9.92001  -9.92001  -9.92001  -9.92000  -9.91999  -9.92000
  -9.92006  -9.92011  -9.92006  -9.91982  -9.91962  -9.91981  -9.92053  -9.92069
  -9.91879  -9.91470  -9.91268  -9.91120  -9.90651  -9.90015  -9.89124  -9.87808
  -9.85588  -9.85588  -9.85588  -9.85588  -9.85588  -9.85587  -9.85586  -9.85587
  -9.85591  -9.85595  -9.85591  -9.85572  -9.85556  -9.85570  -9.85624  -9.85630
  -9.85469  -9.85131  -9.84957  -9.84835  -9.84449  -9.83857  -9.83164  -9.82226
  -9.81914  -9.81914  -9.81914  -9.81914  -9.81914  -9.81914  -9.81913  -9.81914
  -9.81915  -9.81917  -9.81915  -9.81908  -9.81898  -9.81892  -9.81891  -9.81877
  -9.81825  -9.81712  -9.81520  -9.81252  -9.80916  -9.80509  -9.79961  -9.79094
  -9.80137  -9.80137  -9.80138  -9.80138  -9.80138  -9.80137  -9.80137  -9.80137
  -9.80139  -9.80141  -9.80139  -9.80130  -9.80119  -9.80120  -9.80134  -9.80130
